_id,car_name,car_price,year,style,madein,kilometer,province,district,gearbox,fuel,descri
670b8f05321cad34400002bf,Kia Cerato 1.6 AT Luxury 2020,475 triệu,2020,Sedan,Trong nước,54.000 km,Thái Bình,Thái Bình,Số tự động,Máy xăng,"Hàng vừa cập bến; Kia Cerato 1.6AT 2020 bản Luxury tư nhân một chủ từ mới, đi 5.2 vạn Kilomet full lịch sử hãng, chủ xe đi giữ gìn bảo dưỡng thường xuyên lên xe rất mới đẹp và giá cả hợp lý lắm. Ai chốt alo cọc luôn giá tốt. Lh; 0906 023 679. HUNG QUY AUTO - ""Xe lướt giá tốt cho mọi nhà"". Địa chỉ duy nhất: Số 399 Nguyễn Xiển, Hoàng Mai, HN. _____________________. CAM KẾT BẢO HÀNH: Khung gầm nguyên bản, không đâm đụng tai nạn. Máy động cơ, hộp số nguyên bản ko đại tu tháo dỡ, không ngập nước. Thủ tục nhanh gọn. - Hỗ trợ cho mua trả góp bank 70%. - Hỗ trợ rút hồ sơ, sang tên đổi chủ. - Hùng Quý Auto chuyên xe lướt, uy tín niềm tin và trách nhiệm.."
670b8f06321cad34400002c0,Toyota Veloz Cross 1.5 CVT 2022,565 triệu,2022,SUV,Nhập khẩu,56.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Salon xin được chào bán chiếc xe; Toyota Velos 1.5AT 2022 nhập khẩu nguyên chiếc, tư nhân một chủ từ mới, đi 5.4v Kilomet zin không một lỗi chính tả, chủ xe đi giữ gìn bảo dưỡng thường xuyên theo định kỳ lên còn như mới. Cam kết bằng văn bản, không đâm đụng ngập nước thủy kích, máy số nguyên bản nhà máy 100%. - Bao check tess hãng toàn quốc. - Hỗ trợ trả góp bank 70% giá trị xe. - Hỗ trợ sang tên đổi chủ nhanh gọn. - Giá 565 (có thương lượng). - Zalo 0906 023 679."
670b8f06321cad34400002c1,Kia Rondo 2.0 GMT 2020,385 triệu,2020,SUV,Trong nước,74.000 km,Vĩnh Phúc,Vĩnh Yên,Số sàn,Máy xăng,"Hàng vừa cập bến; Kia Rondo 2.0MT 2020 tư nhân một chủ từ mới, đi 7.5 vạn Kilomet full lịch sử hãng, xe rất mới đẹp và giá cả hợp lý lắm. Ai chốt alo cọc luôn giá tốt. Lh; 0906 023 679. HUNG QUY AUTO - ""Xe lướt giá tốt cho mọi nhà"". Địa chỉ duy nhất: Số 399 Nguyễn Xiển, Hoàng Mai, HN. ______________________. CAM KẾT BẢO HÀNH: Khung gầm nguyên bản, không đâm đụng tai nạn. Máy động cơ, hộp số nguyên bản ko đại tu tháo dỡ, không ngập nước. Thủ tục nhanh gọn. - Hỗ trợ cho mua trả góp. - Hỗ trợ rút hồ sơ, sang tên đổi chủ. - Hùng Quý Auto chuyên xe lướt, uy tín niềm tin và trách nhiệm, nói không với xe lỗi.."
670b8f06321cad34400002c2,Toyota Vios 1.5E MT 2019,339 triệu,2019,Sedan,Trong nước,62.000 km,Thanh Hóa,Thanh Hóa,Số sàn,Máy xăng,"Salon xin được chào bán chiếc xe; Toyota Vios E 1.5MT 2019 cực chất lượng, tư nhân một chủ từ mới, đi 6.2v Kilomet zin không một lỗi chính tả, chủ xe đi giữ gìn bảo dưỡng thường xuyên theo định kỳ lên còn như mới. Cam kết bằng văn bản, không đâm đụng ngập nước thủy kích, máy số nguyên bản nhà máy 100%. - Bao check tess hãng toàn quốc. - Hỗ trợ trả góp bank 70% giá trị xe. - Hỗ trợ sang tên đổi chủ nhanh gọn. - Giá 565 (có thương lượng). - Zalo 0906 023 679. 19."
670b8f07321cad34400002c3,Kia Rondo 2.0 GMT 2020,385 triệu,2020,SUV,Trong nước,73.000 km,Sơn La,Sơn La,Số sàn,Máy xăng,"Hàng vừa cập bến; Kia Rondo 2.0MT 2020 tư nhân một chủ từ mới, đi 7.5 vạn Kilomet full lịch sử hãng, xe rất mới đẹp và giá cả hợp lý lắm. Ai chốt alo cọc luôn giá tốt. Lh; 0906 023 679. HUNG QUY AUTO - ""Xe lướt giá tốt cho mọi nhà"".: Địa chỉ duy nhất: Số 399 Nguyễn Xiển, Hoàng Mai, HN. ______________________. CAM KẾT BẢO HÀNH: Khung gầm nguyên bản, không đâm đụng tai nạn. Máy động cơ, hộp số nguyên bản ko đại tu tháo dỡ, không ngập nước. Thủ tục nhanh gọn. - Hỗ trợ cho mua trả góp. - Hỗ trợ rút hồ sơ, sang tên đổi chủ. - Hùng Quý Auto chuyên xe lướt, uy tín niềm tin và trách nhiệm, nói không với xe lỗi.."
670b8f08321cad34400002c4,Hyundai Tucson 2.0 Đặc biệt 2020,685 triệu,2020,SUV,Trong nước,58.000 km,Sơn La,Sơn La,Số tự động,Máy xăng,"AUTO Hùng Quý mới về chào bán ngay chiếc xe. Huyndai Tucsson 2.0AT 2020 ATH bản full xăng tu nhân một chủ từ mới xe đã đi 5.8v Kilomet xịn full lịch sử hãng, xe đẹp không 1 lỗi nhỏ... Chỉ loanh quanh dưới 7₫ quý zị có ngay chiếc xe SUV gầm cao máy thoáng. ACE kết nối có khách cùng bán. Thank’s! Ở đâu giá tốt CHỐT đây sẽ tốt hơn. Giá rất linh động miễn sao vào việc trôi được xe. Hotline / Zalo. Mrs Thắng: 0906 023 679. NHỮNG XE CÒN HIỆN ĐANG CHÀO BÁN TẠI CỬA HÀNG XEM TẠI WEBSITE. Website: Http: // Hùng Quý Ô tô. Com. Vn. TUYỂN CỘNG TÁC VIÊN Link tham gia nhóm bán xe: AUTO HÙNG QUÝ. Địa chỉ duy nhất: 399 Nguyễn Xiển, phường Đại Kim, Quận Hoàng Mai, TP Hà Nội."
670b8f08321cad34400002c5,Kia Cerato 1.6 AT Deluxe 2020,459 triệu,2020,Sedan,Trong nước,58.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Hàng vừa cập bến; Kia Cerato 1.6AT 2020 bản Dulux tư nhân một chủ từ mới, đi 5.8 vạn Kilomet full lịch sử hãng, chủ xe đi giữ gìn bảo dưỡng thường xuyên lên xe rất mới đẹp và giá cả hợp lý lắm. Ai chốt alo cọc luôn giá tốt. Lh; 0906 023 679. 🫰HUNG QUY AUTO - ""Xe lướt giá tốt cho mọi nhà"". Địa chỉ duy nhất: Số 399 Nguyễn Xiển, Hoàng Mai, HN. _____________________. CAM KẾT BẢO HÀNH: Khung gầm nguyên bản, không đâm đụng tai nạn. Máy động cơ, hộp số nguyên bản ko đại tu tháo dỡ, không ngập nước. Thủ tục nhanh gọn. Hỗ trợ cho mua trả góp 70%. Hỗ trợ rút hồ sơ, sang tên đổi chủ. Hùng Quý Auto chuyên xe lướt, uy tín niềm tin và trách nhiệm.."
670b8f08321cad34400002c6,Hyundai Elantra 2.0 AT Cao cấp 2019,485 triệu,2019,Sedan,Trong nước,48.000 km,Quảng Ninh,Hạ Long,Số tự động,Máy xăng,"Hàng Mới Về. Huyndai ELANTRA 2.0AT 2019 bản full. Biển Tỉnh, Tên tư nhân, 1 chủ từ mới. Odo 6.6 vạn km zin, Full lịch sử hãng. Cam kết máy móc keo chỉ nguyên zin. Xe không tai nạn, không ngập nước.... Xe siêu đẹp, check mọi miền tổ quốc. Lỗi đốt xe. Tài chính 495 triệu. 0906 023 679 (zalo)_Thắng Nguyễn. Địa chỉ: 399 Nguyễn Xiển, Hà Nội."
670b8f0a321cad34400002c7,Ford Ranger XL 2.2 4x4 MT 2021,525 triệu,2021,Bán Tải,Trong nước,82.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy dầu,"Ford Ranger XL2.2 MT 4x4 sx 2021 cập bến. Xe chạy 8,2 vạn km zin (có lsu hãng). Dàn lốp thay mới còn đẹp 95%. Option lên khá nhiều đồ chơi: Ghế da, lắp thùng thể thao, màn hình androi,... Xe 1 chủ từ mới biển Hn lên giữ được chất - gầm bệ sáng choang. Máy móc êm zu, vô lăng, cần số mới lắm. Nội thất siêu đẹp."
670b8f0b321cad34400002c8,Chevrolet Colorado LTZ 2.5L 4x4 AT 2019,485 triệu,2019,Bán Tải,Trong nước,80.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy dầu,"Hàng siêu hót giá rẻ nhất phân khúc. Chevrolet Colorado thương hiệu Mỹ. Một chủ từ mới - sản xuất 2019 đki lần đầu 2020. Phiên bản LTZ 4x4 trang bị động cơ 2.5L 186 mã lực (nhất phân khúc). Option: Ghế chỉnh điện, 2 cầu điện, cruisecontrol, cảnh báo tiền va chạm, cảm biến đỗ xe, cảnh báo lệch làn,... Km 8 vạn (lốp theo xe cả dàn)."
670b8f0c321cad34400002c9,Mitsubishi Outlander 2.0 CVT Premium 2019,632 triệu,2019,SUV,Trong nước,75.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,"Như này đã đủ đẹp chưa anh em: OUTLANDER PREMIUM 2019. 1 chủ sử dụng, 7.5 vạn full lịch sử hãng. Option: Ghế điện+ cửa sổ trời... Thương hiệu Nhật Bản, cách âm, độ bền tốt nhất phân khúc. Xe bao chất, nói không với đâm đụng, bổ máy, ngập nước."
670b8f0c321cad34400002ca,Mercedes-Benz C200 2.0 AT 2016,639 triệu,2016,Sedan,Trong nước,95.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,"Linh Anh Auto chào bán. - Mercedes C200 sản xuất 2016. - Ngoại thất Xanh cavansite nội thất Kem. - Lăn bánh hơn 9v km. - Xe bảo dưỡng kỹ nên đi cực kỳ êm và chắc chắn. - Đã lên cốp điện, keyless go, áp suất lốp (tổng 60tr). Cam kết ko đâm đụng ảnh hưởng tới sắt xi, khung giằng. Ko ngập nước động cơ hộp số nguyên bản."
670b8f0c321cad34400002cb,Mercedes-Benz C250 AMG 2015,666 triệu,2015,Sedan,Trong nước,100.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,"Linh Anh Auto chào bán. - Mercedes C250 phiên bản cao cấp nhất AMG. - Sản xuất 2015. - Lăn bánh 10v full lịch sử bảo dưỡng hãng từ mới. - Option cao nhất với: Body AMG, vô lăng AMG, vành AMG, loa Burmester, cửa nóc, nước hoa Air Balance, keyless go. Cam kết ko đâm đụng ảnh hưởng tới sắt xi, khung giằng. Ko ngập nước động cơ hộp số nguyên bản."
670b8f0d321cad34400002cc,VinFast LUX A2.0 Nâng cao 2021,595 triệu,2021,Sedan,Trong nước,50.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Hàng vừa cập bến. Vinfast lux a 2.0 plus 2021. Xe tư nhân sử dụng. ODO 5 vạn km lốp theo xe cả giàn. Giá chào bán 595 triệu. Hỗ trợ bank 70%. Lh 0848808338 - 0838433333.
670b8f0d321cad34400002cd,Toyota Veloz 2022,560 triệu,2022,MPV,Nhập khẩu,49.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Toyota Veloz 2022 nhập khẩu một chủ từ mới, xe nguyên bản ko một lỗi lầm, chạy 4,9 vạn. Hỗ trợ thủ tục sang tên. Giá chào bán: 560tr. Xem xe thương lượng trực tiếp. - Xe cam kết bằng văn bản. - Không tai nạn đâm đụng ảnh hưởng đến kết cấu khung gầm sắt si. - Xe bảo dưỡng định kì. - Xe không ngập nước, không thuỷ kích."
670b8f0d321cad34400002ce,Toyota Vios 1.5E MT 2019,330 triệu,2019,Sedan,Trong nước,71.000 km,Hà Nội,Thanh Xuân,Số sàn,Máy xăng,"Xe cập bến. Vios 2020 MT một chủ từ mới chạy 7 vạn. Xe nguyên bản ko một lỗi nhỏ. Xe còn chất đẹp. Nội thất nguyên zin còn mới. Hỗ trợ bank 70%. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Chào bán: 330tr."
670b8f0d321cad34400002cf,MG ZS 2021,399 triệu,2021,SUV,Trong nước,50.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Vừa cập bến. Mg zs 2021 xe cá nhân sử dụng. Xe đẹp ko 1 lỗi nhỏ. Giá 399 tr có thương lượng. Hỗ trợ bank 70%. Ae có khách cùng bán. - Cam kết không đâm va ngập nước. - Cam lịch sử xe rõ ràng. - Kiểm tra kỹ thuật toàn diện, bao check toàn quốc. - Thu lại xe của khách thủ tục nhanh gọn. - Hợp pháp giấy tờ, minh bạch, rõ ràng, duyệt nhanh chóng. LH: 0848808338 - 0838433333."
670b8f0d321cad34400002d0,Kia Morning EX 1.25 MT 2017,160 triệu,2017,Hatchback,Trong nước,130.000 km,Hưng Yên,Ân Thi,Số sàn,Máy xăng,"Kia Morning EX 1.25 MT 2017 - bản base, hồ sơ cầm tay. Xe đẹp, chất, không lỗi. Full kịch đồ chơi. Nội ngoại thất rất mới., lốp đẹp. Đăng kiểm 2/2026. Alo để đc giá tốt 0976488024. Xem xe TT Khoái Châu - Hưng Yên."
670b8f0e321cad34400002d1,Toyota Corolla Altis 1.8 G 2009,269 triệu,2009,Sedan,Trong nước,150 km,Quảng Ninh,Quảng Yên,Số tự động,Máy xăng,"Corolla Altis 1.8 G AT đời 2009, Xe tư nhân, hồ sơ cầm tay. Xe đẹp, máy số zin, lốp đẹp. Nội ngoại thất xuất sắc. Alo ngay nào 0976488024. Xem xe TT Khoái Châu - Hưng Yên."
670b8f0e321cad34400002d2,Hyundai Getz 1.1 MT 2010,130 triệu,2010,Hatchback,Nhập khẩu,120.000 km,Hưng Yên,Khoái Châu,Số sàn,Máy xăng,"Getz 1.1 MT đời 2010 bản đủ, tên tư nhân, biển 26 K. Xe quá chất, không tacxi, không lỗi. Thân vỏ miễn chê, nội thất đẹp. Mọi chức năng hoạt động tốt. Alo 0976488024 - 0974924256. Xem xe Khoái Châu Hưng Yên."
670b8f0e321cad34400002d3,Mazda 3 Sedan 1.5L Luxury 2019,480 triệu,2019,Sedan,Trong nước,,Hoài Đức,,Máy xăng,,"Lên Full hình #Mazda3_2019_Luxury1.5. Xe tư nhân Đăng kí 1 chủ từ mới. Odo: 56.000km. Lốp theo xe cả dàn Nguyên Zin. Xe cam kết Không đâm đung, không ngập nước. Giá: 4xx. 0967839317. Xe tại Hoài Đức Hà Nội. Hỗ trợ trả góp 70% xe."
670b8f0e321cad34400002d4,Hyundai Accent 1.4 AT Tiêu chuẩn 2021,420 triệu,2021,Sedan,Trong nước,40.000 km,Hà Nội,Hoài Đức,Số tự động,Máy xăng,"Accent 2021AT tiêu chuẩn. Xe đăng kí 1 chủ từ mới, gốc Hà Nội. Odo: 40.000km zin. Lốp theo xe cả dàn nguyên zin. Sơn zin theo xe 95%. Khung gầm động cơ nguyên zin, nguyên bản. Cột kèo keo chỉ nguyên zin, Xe cam kết không đâm đụng, không ngập nước, Bao check test thoải mái tại mọi gara, hãng.... Hỗ trợ trả góp 70% giá trị xe. L/H: 0967839317 xem xe tại Hoài Đức HN."
670b8f0f321cad34400002d5,Mitsubishi Xpander 1.5 AT 2019,489 triệu,2019,SUV,Nhập khẩu,90.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,"Mitsubishi Xpander 1.5 AT 2019. Xe đã lên màn hình 10"" inch, xe độ đẹp như Xpander Cross. Hơn 4 đồng tí là sở hữu chiếc xe 7 chỗ quốc dân."
670b8f0f321cad34400002d6,Mazda 3 1.5L Sedan 2016,395 triệu,2016,Sedan,Trong nước,89.000 km,Bình Dương,Dĩ An,Số tự động,Máy xăng,"Mazda 3 sedan 1.5AT sx 2016, số tự động, odo 89.000km, trang bị ghế da zin theo xe, cửa sổ trời, đèn chiếu sáng Bi led, đề nổ start stop, lẫy số thể thao,... Chỉ 395tr ctl. Lh: 0938773554 em Hưng. ️ Siêu thị ô tô Hà Nội, 389 Quốc Lộ 13 Hiệp Bình Phước, Thủ Đức, TP. HCM. - ------------****-------------. Cam kết không đâm đụng, tai nạn, ngập nước. Bao test hãng, test thợ hoặc gara chỉ định, bảo hành 3-6 tháng hoặc 5.000- 10.000km động cơ và hộp số. Pháp lý sang tên rõ ràng, bao rút hồ sơ gốc. #mazda3sedan #mazda32016 #mazda #mazda2. #Sieuthiotohanoi389 #Sieuthiotothuduc #Sieuthiotohanoi #banxecugiare #banxeototragop #muabanxeotosaigon."
670b8f0f321cad34400002d7,Kia Seltos 1.4 Premium 2021,610 triệu,2021,Crossover,Trong nước,30.000 km,Bình Dương,Dĩ An,Số tự động,Máy xăng,"Kia Seltos Premium 1.4turbo sx 2021, bản cao cấp, chạy chuẩn 3 vạn km, màu đỏ cực đẹp. Trang bị full option: Đèn full led, led ngày định vị, cửa sổ trời, ghế da, ghế tài chỉnh điện, màn hình camera lùi,... Chỉ 610tr (hỗ trợ bank 70% định giá toàn quốc). Trả trước chỉ từ 250tr là nhận xe. Lh: 0938773554 em Hưng. ️ Siêu thị ô tô Hà Nội, 389 Quốc Lộ 13 Hiệp Bình Phước, Thủ Đức, TP. HCM. - ------------****-------------. Cam kết không đâm đụng, tai nạn, ngập nước. Bao test hãng, test thợ hoặc gara chỉ định, bảo hành 3-6 tháng hoặc 5.000- 10.000km động cơ và hộp số. Pháp lý sang tên rõ ràng, bao rút hồ sơ gốc. #Sieuthiotohanoi389 #Sieuthiotothuduc #Sieuthiotohanoi #banxecugiare #banxeototragop #muabanxeotosaigon."
670b8f10321cad34400002d8,Kia Soluto AT Deluxe 2020,335 triệu,2020,Sedan,Trong nước,29.000 km,Bình Dương,Dĩ An,Số tự động,Máy xăng,"Kia Soluto 1.4AT sx 2020, số tự động, đi đúng 29.000km, xe cực đẹp, sedan phân khúc B xe khởi nghiệp, rộng rãi giá hơn i10 morning tí. Chỉ 335tr (hỗ trợ bank 70% định giá toàn quốc). Trả trước 150tr là có thể nhận xe. Lh: 0938773554 em Hưng. ️ Siêu thị ô tô Hà Nội, 389 Quốc Lộ 13 Hiệp Bình Phước, Thủ Đức, TP. HCM. - ------------****-------------. Cam kết không đâm đụng, tai nạn, ngập nước. Bao test hãng, test thợ hoặc gara chỉ định, bảo hành 3-6 tháng hoặc 5.000- 10.000km động cơ và hộp số. Pháp lý sang tên rõ ràng, bao rút hồ sơ gốc. #Kiasoluto #kia #soluto #kiasolutoAt #kiasoluto2020. #Sieuthiotohanoi389 #Sieuthiotothuduc #Sieuthiotohanoi #banxecugiare #banxeototragop #muabanxeotosaigon."
670b8f10321cad34400002d9,Toyota Camry 2.4G 2007,259 triệu,2007,Sedan,Trong nước,110.000 km,Hà Nội,Đông Anh,Số tự động,Máy xăng,"Camry sx 2007 bản 2.4G siêu đẹp. Xe chạy 11 vạn, ko 1 lỗi nhỏ. Giá Bán: 259Tr. Xem xe tại Đông Anh Hà Nội. ☎ ĐT/ Zalo: 0977313285 / 0943972333."
670b8f10321cad34400002da,Hyundai Tucson 2.0 Đặc biệt 2020,689 triệu,2020,SUV,Nhập khẩu,50.000 km,Hà Nội,Tây Hồ,Số tự động,Máy xăng,"- Xe đẹp xuất sắc ko 1 lỗi nhỏ, dễ sử dụng, chạy cực đầm chắc. Động cơ, khung gầm nguyên bản. - Option: Màn hình giải trí, Cảm biến, Camera lùi, Cam 360, Chân ga tự động, Kết nối điện thoại, Cửa sổ trời.... - Lăn bánh 5 vạn km. - Cam kết văn bản: Ko ngập nước, ko tai nạn. - Mua lại khi khách hàng có nhu cầu đổi xe hoặc bán đứt. - Check test toàn quốc. ==> Giá có thương lượng cho anh em. ——————. Hotline/Zalo: 0906283959."
670b8f10321cad34400002db,Hyundai Santa Fe 2.4L Xăng Đặc biệt 2016,635 triệu,2016,SUV,Trong nước,80.000 km,Hà Nội,Tây Hồ,Số tự động,Máy xăng,"Santafe 2.4 Full xăng 4WD 2016. - 1 chủ từ mới, chủ xe quá giữ gìn. - Động cơ, khung gầm nguyên bản. - Option: Màn hình giải trí, Kết nối điện thoại, Cảm biến, Camera lùi, Chân ga tự động, Cửa sổ trời.... - Lăn bánh 8 vạn km. - Cam kết văn bản: Ko ngập nước, ko tai nạn. - Mua lại khi khách hàng có nhu cầu đổi xe hoặc bán đứt. - Check test toàn quốc. ==> Giá có thương lượng. ——————. Hotline/Zalo: 0906283959."
670b8f11321cad34400002dc,Mitsubishi Pajero Sport D 4x2 MT 2017,450 triệu,2017,SUV,Trong nước,90.000 km,Hà Nội,Tây Hồ,Số sàn,Máy dầu,"- Dễ sử dụng, bảo dưỡng rẻ, ít hỏng vặt, gia đình đông người hay sử dụng dịch vụ đều tốt. - Động cơ, khung gầm nguyên bản. - Lăn bánh 9 vạn km. - Cam kết văn bản: Ko ngập nước, ko tai nạn. - Mua lại khi khách hàng có nhu cầu đổi xe hoặc bán đứt. - Check test toàn quốc. ==> Giá có thương lượng cho anh em. ——————. Hotline/Zalo: 0906283959."
670b8f11321cad34400002dd,Toyota Vios 1.5 E CVT 2018,369 triệu,2018,Sedan,Trong nước,70.000 km,Hà Nội,Tây Hồ,Số tự động,Máy xăng,"- Động cơ, khung gầm nguyên bản. - Option: Màn hình giải trí, Kết nối điện thoại, Vô lăng tích hợp, Camera lùi.... - Lăn bánh 7 vạn km. - Cam kết văn bản: Ko ngập nước, ko tai nạn. - Mua lại khi khách hàng có nhu cầu đổi xe hoặc bán đứt. - Check test toàn quốc. ==> Giá có thương lượng. ——————. Hotline/Zalo: 0906283959."
670b8f11321cad34400002de,Toyota Wigo 1.2 G MT 2020,240 triệu,2020,Hatchback,Trong nước,16.000 km,Hà Nội,Đông Anh,Số sàn,Máy xăng,Wigo số sàn sx 2020 zin tuyệt đối. Xe vừa chạy hết rốt - đa. Xe ko 1 lỗi nhỏ. Giá bán: 240TR có TL.
670b8f11321cad34400002df,Mazda 3 Sedan 1.5L Luxury 2020,485 triệu,2020,Sedan,Trong nước,65.000 km,Hà Nội,,Máy xăng,,"Mazda3 đk 2020 tự động xe cá nhân 1 chủ từ mới khăng định đố mà tìm được chiếc cùng đời đẹp như này cam kết không 1 lỗi nhỏ, lăn bank có 56000km như xe mới. * cam kết xe nguyên bản, Máy móc, hộp số zin theo nhà máy sản xuất. Bao check hãng gara mọi nơi bất kỳ giá em bán chí 4xx. * hỗ bank 70%, hỗ trỡ sang tên đổi chủ. Vhỗ trợ vận chuyển giao xe tận nơi trên cả nước."
670b8f12321cad34400002e0,Hyundai Tucson 1.6 Đặc biệt 2009,220 triệu,2009,SUV,Nhập khẩu,150.000 km,Hà Nội,Đông Anh,Số tự động,Máy xăng,"Tucson số tự động máy xăng sx 2009, xe 5 chỗ ngồi. Máy số nguyên zin, ko 1 lỗi nhỏ. Giấy tờ pháp lý rõ ràng. Giá Bán: 220tr. ☎ ĐT/ Zalo: 0977 313 285 / 0943 972 333."
670b8f12321cad34400002e1,Mazda CX-5 2.0 AWD 2014,439 triệu,2014,SUV,Trong nước,110.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,"CX5 2.0 sx 2014, Màu trắng. ODO: 11 vạn. Dàn lốp Michelin vừa thay. Giá chào: 400 hơn xíu."
670b8f12321cad34400002e2,Hyundai Kona 2.0 AT Đặc biệt 2018,471 triệu,2018,SUV,Trong nước,66.000 km,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,"Hàng vừa hiếm vừa hót cập bến. Huyndai Kona ATH đời 2018. Km chạy đúng: 6v6km Zin. Opion gồm có: Ghế da, ghế chỉnh điện 8 hướng, Czuicontrol, màn hình, cam lùi, điều hoà auto.... Dàn lốp theo xe."
670b8f12321cad34400002e3,Mazda CX-8 Luxury 2022,795 triệu,2022,SUV,Trong nước,52.000 km,Bình Dương,Dĩ An,Số tự động,Máy xăng,"Mazda CX8 Luxury 2.5AT sx 2022, màu đen sang trọng, SUV 7 chỗ ngồi, odo 51.000km. Trang bị: Ghế da nappa, đèn chiếu sáng bi led, cảm biến trước sau, camera lùi, cốp điện, HUD kính hiển thị thông tin,... Giá nay rẽ như CX5, cực cạnh tranh. Chỉ 795tr (hỗ trợ bank 70% định giá toàn quốc). Đưa trước chỉ từ 350tr là nhận xe. Lh: 0938773554 em Hưng. ️ Siêu thị ô tô Hà Nội, 389 Quốc Lộ 13 Hiệp Bình Phước, Thủ Đức, TP. HCM. - ------------****-------------. Cam kết không đâm đụng, tai nạn, ngập nước. Bao test hãng, test thợ hoặc gara chỉ định, bảo hành 3-6 tháng hoặc 5.000- 10.000km động cơ và hộp số. Pháp lý sang tên rõ ràng, bao rút hồ sơ gốc. Mazdacx8 #mazda #cx8 #mazdacx8luxury #mazdacx8luxury2022. #Sieuthiotohanoi389 #Sieuthiotothuduc #Sieuthiotohanoi #banxecugiare #banxeototragop #muabanxeotosaigon."
670b8f13321cad34400002e4,Hyundai Santa Fe 2.4L Xăng Cao cấp 2021,1 tỉ 015 triệu,2021,SUV,Trong nước,44.000 km,Hà Nội,Hoàn Kiếm,Số tự động,Máy xăng,"Hyundai Santafe sản xuất 2021 xăng Premium cao cấp odo 44.000km full lịch sử hãng. Chào 1 tỷ 015 triệu. Mạnh Thắng - Best Your Car. ✓ Cam kết chất lượng. ✓ Hỗ trợ bank, làm tên. ✓ Địa chỉ: 17A Vũ Đức Thận, Việt Hưng, Quận Long Biên, Hà Nội. Văn bản cam kết. - Xe không bị tai nạn. - Xe không bị ngập nước. - Xe không phạt nguội. - Giấy tờ pháp lý hợp lệ, không tranh chấp, cầm cố. Hotline: 0889368879."
670b8f13321cad34400002e5,Hyundai Tucson 2.0 Đặc biệt 2021,728 triệu,2021,SUV,Trong nước,30.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"Tucson 2021 bản đặc biệt. Xe đi 3v sơn zin cả xe lốp zin theo xe. Giá bán 728 triệu. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ: Hồng Đại - 0929568686."
670b8f13321cad34400002e6,Kia Rio 1.4 AT Hatchback 2015,319 triệu,2015,Hatchback,Nhập khẩu,80.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,"Kia rio 2015 dky 2016 nhập khẩu.... - Odo: 8v km. Giá 3 xy. Call: 0925071888. #A3auto. ✓ Cam kết không đâm đụng, không ngập nước, động cơ nguyên bản. ✓ Hỗ trợ thủ tục pháp lý sang tên, di chuyển. ✓ Bao check test kiểm tra toàn quốc. ✓ Bảo hành 6 tháng hoặc 5.000Km. ✓ Hỗ trợ trả góp vay bank 70% giá trị xe. Đ/c: A3auto 88a Trương Công Giai - Cầu Giấy - HN."
